user_id,dt
10000023689,2018-05-18
10000023691,2018-07-04
10000023693,2018-06-07
10000023696,2018-07-05
10000023700,2018-06-20
10000023701,2018-06-06
10000023706,2018-06-08
10000023708,2018-05-18
10000023710,2018-06-04
10000023715,2018-06-05
10000023722,2018-05-21
10000023725,2018-07-06
10000023738,2018-07-05
10000023740,2018-06-05
10000023746,2018-07-04
10000023754,2018-07-04
10000023759,2018-05-18
10000023766,2018-05-18
10000023786,2018-07-06
10000023787,2018-06-18
10000023796,2018-06-20
10000023802,2018-05-23
10000023809,2018-06-19
10000023811,2018-07-05
10000023825,2018-06-07
10000023832,2018-06-20
10000023834,2018-06-05
10000023837,2018-07-06
10000023850,2018-06-08
10000023851,2018-07-05
10000023862,2018-05-21
10000023872,2018-05-21
10000023878,2018-07-05
10000023887,2018-06-19
10000023892,2018-06-06
10000023896,2018-06-06
10000023908,2018-06-04
10000023936,2018-06-07
10000023938,2018-06-20
10000023939,2018-06-07
10000023952,2018-05-23
10000023955,2018-06-06
10000023961,2018-06-06
10000023971,2018-07-05
10000023972,2018-06-20
10000023986,2018-06-27
10000023993,2018-07-06
10000023994,2018-06-27
10000024005,2018-07-06
10000024018,2018-06-04
10000024029,2018-06-08
10000024031,2018-06-28
10000024035,2018-05-17
10000024040,2018-07-06
10000024045,2018-05-21
10000024045,2018-05-22
10000024051,2018-06-18
10000024060,2018-06-08
10000024074,2018-06-22
10000024077,2018-06-08
10000024086,2018-05-17
10000024090,2018-06-06
10000024099,2018-05-18
10000024104,2018-06-22
10000024107,2018-06-21
10000024109,2018-06-04
10000024130,2018-07-04
10000024135,2018-07-05
10000024135,2018-07-06
10000024138,2018-06-21
10000024151,2018-06-04
10000024158,2018-07-03
10000024167,2018-06-20
10000024185,2018-06-07
10000024195,2018-05-22
10000024197,2018-06-20
10000024204,2018-06-20
10000024213,2018-06-27
10000024243,2018-06-22
10000024246,2018-05-17
10000024247,2018-05-18
10000024247,2018-06-21
10000024264,2018-06-21
10000024270,2018-07-04
10000024277,2018-05-18
10000024283,2018-07-04
10000024287,2018-06-22
10000024295,2018-06-18
10000024308,2018-05-18
10000024334,2018-06-22
10000024338,2018-06-04
10000024345,2018-06-06
10000024347,2018-06-28
10000024349,2018-06-18
10000024352,2018-06-21
10000024369,2018-06-27
10000024373,2018-05-17
10000024373,2018-07-06
10000024375,2018-07-03
10000024392,2018-07-04
10000024393,2018-05-21
10000024400,2018-06-28
10000024407,2018-05-22
10000024409,2018-05-18
10000024412,2018-06-07
10000024412,2018-07-06
10000024439,2018-06-07
10000024443,2018-06-07
10000024453,2018-05-21
10000024453,2018-05-23
10000024465,2018-07-04
10000024468,2018-07-04
10000024475,2018-07-04
10000024495,2018-06-04
10000024501,2018-06-22
10000024517,2018-07-04
10000024520,2018-07-06
10000024525,2018-06-04
10000024525,2018-06-07
10000024526,2018-05-18
10000024530,2018-06-27
10000024533,2018-05-22
10000024536,2018-06-08
10000024541,2018-06-18
10000024541,2018-07-03
10000024544,2018-05-18
10000024559,2018-06-04
10000024565,2018-05-22
10000024566,2018-06-19
10000024570,2018-06-28
10000024595,2018-06-28
10000024597,2018-07-04
10000024598,2018-05-23
10000024599,2018-06-19
10000024606,2018-06-18
10000024607,2018-07-06
10000024609,2018-05-22
10000024615,2018-05-17
10000024620,2018-07-03
10000024626,2018-06-22
10000024627,2018-05-18
10000024633,2018-06-06
10000024638,2018-06-08
10000024641,2018-05-23
10000024653,2018-06-21
10000024656,2018-06-08
10000024657,2018-06-07
10000024658,2018-06-27
10000024662,2018-05-22
10000024667,2018-07-06
10000024668,2018-07-03
10000024683,2018-06-07
10000024683,2018-07-04
10000024687,2018-05-21
10000024688,2018-07-03
10000024697,2018-06-06
10000024701,2018-06-07
10000024708,2018-05-23
10000024715,2018-07-03
10000024720,2018-06-19
10000024737,2018-06-22
10000024758,2018-05-23
10000024763,2018-05-23
10000024765,2018-06-28
10000024775,2018-07-05
10000024782,2018-05-21
10000024783,2018-06-05
10000024785,2018-05-22
10000024788,2018-06-27
10000024793,2018-06-19
10000024793,2018-06-27
10000024805,2018-06-19
10000024809,2018-07-05
10000024812,2018-06-20
10000024814,2018-07-05
10000024821,2018-06-18
10000024823,2018-06-18
10000024833,2018-06-28
10000024835,2018-06-27
10000024840,2018-07-05
10000024843,2018-06-19
10000024855,2018-06-21
10000024864,2018-07-05
10000024865,2018-06-04
10000024867,2018-05-17
10000024867,2018-07-04
10000024872,2018-06-07
10000024889,2018-07-04
10000024893,2018-06-22
10000024901,2018-07-06
10000024903,2018-06-18
10000024903,2018-06-19
10000024903,2018-06-21
10000024922,2018-06-18
10000024928,2018-06-07
10000024935,2018-06-22
10000024941,2018-07-05
10000024955,2018-05-23
10000024955,2018-07-04
10000024958,2018-05-21
10000024962,2018-06-28
10000024973,2018-06-06
10000024978,2018-05-17
10000024980,2018-06-22
10000024984,2018-06-27
10000024985,2018-06-07
10000024996,2018-06-19
10000025003,2018-06-06
10000025006,2018-06-19
10000025011,2018-07-05
10000025013,2018-05-21
10000025022,2018-06-21
10000025031,2018-05-23
10000025032,2018-05-17
10000025032,2018-07-05
10000025047,2018-05-18
10000025058,2018-05-18
10000025058,2018-06-06
10000025063,2018-05-18
10000025078,2018-06-27
10000025084,2018-06-28
10000025087,2018-05-22
10000025090,2018-06-21
10000025093,2018-05-23
10000025097,2018-06-22
10000025098,2018-07-03
10000025108,2018-06-05
10000025111,2018-05-23
10000025147,2018-06-08
10000025158,2018-06-07
10000025163,2018-05-17
10000025171,2018-05-17
10000025174,2018-05-18
10000025181,2018-06-07
10000025181,2018-06-08
10000025212,2018-06-18
10000025223,2018-06-06
10000025224,2018-07-04
10000025226,2018-05-22
10000025230,2018-07-06
10000025242,2018-07-05
10000025246,2018-06-22
10000025254,2018-06-27
10000025262,2018-06-20
10000025266,2018-06-27
10000025267,2018-06-22
10000025268,2018-05-21
10000025276,2018-05-23
10000025284,2018-07-03
10000025304,2018-06-07
10000025309,2018-06-19
10000025311,2018-06-18
10000025313,2018-07-04
10000025318,2018-06-06
10000025331,2018-06-20
10000025336,2018-07-05
10000025340,2018-06-08
10000025343,2018-06-18
10000025383,2018-07-04
10000025392,2018-06-19
10000025402,2018-07-04
10000025410,2018-06-07
10000025421,2018-06-21
10000025441,2018-05-21
10000025443,2018-06-06
10000025443,2018-06-20
10000025444,2018-06-05
10000025459,2018-07-05
10000025460,2018-06-05
10000025467,2018-06-21
10000025468,2018-07-05
10000025471,2018-05-23
10000025477,2018-06-21
10000025485,2018-06-27
10000025488,2018-06-05
10000025488,2018-06-07
10000025499,2018-07-04
10000025502,2018-05-22
10000025505,2018-05-17
10000025512,2018-06-05
10000025532,2018-05-21
10000025535,2018-06-27
10000025537,2018-06-20
10000025541,2018-05-22
10000025545,2018-06-27
10000025556,2018-06-27
10000025565,2018-07-04
10000025566,2018-06-21
10000025587,2018-06-07
10000025588,2018-06-28
10000025593,2018-07-03
10000025596,2018-05-22
10000025597,2018-07-03
10000025602,2018-05-21
10000025609,2018-05-17
10000025610,2018-06-27
10000025613,2018-06-22
10000025615,2018-06-05
10000025631,2018-06-07
10000025639,2018-06-08
10000025646,2018-07-03
10000025651,2018-05-17
10000025651,2018-06-05
10000025654,2018-06-04
10000025655,2018-05-22
10000025656,2018-06-08
10000025656,2018-06-19
10000025658,2018-05-18
10000025663,2018-05-22
10000025681,2018-07-03
10000025690,2018-06-05
10000025693,2018-07-04
10000025722,2018-06-05
10000025724,2018-07-03
10000025740,2018-05-18
10000025740,2018-07-03
10000025746,2018-06-06
10000025747,2018-05-23
10000025761,2018-07-06
10000025775,2018-07-03
10000025790,2018-06-08
10000025790,2018-07-06
10000025792,2018-05-22
10000025800,2018-06-08
10000025801,2018-05-21
10000025802,2018-06-28
10000025807,2018-06-18
10000025812,2018-07-06
10000025834,2018-07-03
10000025844,2018-06-08
10000025847,2018-06-20
10000025850,2018-06-21
10000025851,2018-06-27
10000025857,2018-05-21
10000025859,2018-06-21
10000025861,2018-07-06
10000025863,2018-07-05
10000025881,2018-06-07
10000025894,2018-06-05
10000025897,2018-05-18
10000025909,2018-06-07
10000025912,2018-07-06
10000025929,2018-06-22
10000025933,2018-06-21
10000025940,2018-06-19
10000025941,2018-06-08
10000025950,2018-05-17
10000025950,2018-07-06
10000025959,2018-06-04
10000025963,2018-06-04
10000025972,2018-06-19
10000025975,2018-05-22
10000025976,2018-06-21
10000025978,2018-05-21
10000025999,2018-06-21
10000026003,2018-07-04
10000026008,2018-05-18
10000026010,2018-07-03
10000026019,2018-05-23
10000026026,2018-05-18
10000026027,2018-06-28
10000026036,2018-06-27
10000026042,2018-07-06
10000026043,2018-06-08
10000026045,2018-06-22
10000026058,2018-05-23
10000026060,2018-05-21
10000026066,2018-06-06
10000026106,2018-06-05
10000026108,2018-07-06
10000026110,2018-06-08
10000026111,2018-05-21
10000026113,2018-06-28
10000026118,2018-06-18
10000026119,2018-05-18
10000026132,2018-06-05
10000026135,2018-06-22
10000026140,2018-07-06
10000026142,2018-06-19
10000026164,2018-06-20
10000026164,2018-06-22
10000026167,2018-07-04
10000026168,2018-07-06
10000026194,2018-06-21
10000026199,2018-05-21
10000026209,2018-06-05
10000026218,2018-07-06
10000026222,2018-05-18
10000026223,2018-06-28
10000026227,2018-05-21
10000026230,2018-06-21
10000026244,2018-07-05
10000026247,2018-07-03
10000026248,2018-06-08
10000026248,2018-07-03
10000026249,2018-07-03
10000026257,2018-06-08
10000026260,2018-06-04
10000026261,2018-06-27
10000026279,2018-06-27
10000026317,2018-06-06
10000026336,2018-05-18
10000026338,2018-07-06
10000026339,2018-05-18
10000026339,2018-07-03
10000026341,2018-06-19
10000026346,2018-07-03
10000026348,2018-06-05
10000026352,2018-06-07
10000026352,2018-06-19
10000026358,2018-06-21
10000026359,2018-07-05
10000026371,2018-06-19
10000026371,2018-06-20
10000026372,2018-06-18
10000026373,2018-06-18
10000026383,2018-06-05
10000026392,2018-06-07
10000026394,2018-05-22
10000026400,2018-05-22
10000026403,2018-06-04
10000026412,2018-06-18
10000026413,2018-06-19
10000026414,2018-05-22
10000026430,2018-06-22
10000026438,2018-06-20
10000026441,2018-06-06
10000026449,2018-06-07
10000026450,2018-05-22
10000026467,2018-06-22
10000026469,2018-07-03
10000026472,2018-05-23
10000026481,2018-06-21
10000026492,2018-06-27
10000026494,2018-06-20
10000026495,2018-06-05
10000026507,2018-06-05
10000026515,2018-06-18
10000026527,2018-07-06
10000026535,2018-06-28
10000026541,2018-05-23
10000026546,2018-05-21
10000026546,2018-07-06
10000026556,2018-06-28
10000026560,2018-05-18
10000026565,2018-05-18
10000026597,2018-06-27
10000026599,2018-05-17
10000026605,2018-07-03
10000026613,2018-06-07
10000026622,2018-05-18
10000026622,2018-06-06
10000026635,2018-07-03
10000026638,2018-06-21
10000026641,2018-06-18
10000026642,2018-06-05
10000026645,2018-05-22
10000026650,2018-06-18
10000026652,2018-06-18
10000026657,2018-06-19
10000026660,2018-07-04
10000026666,2018-06-27
10000026670,2018-05-21
10000026673,2018-06-05
10000026673,2018-06-28
10000026690,2018-06-20
10000026702,2018-06-04
10000026708,2018-06-21
10000026716,2018-05-18
10000026719,2018-06-05
10000026722,2018-06-04
10000026722,2018-07-06
10000026723,2018-06-20
10000026729,2018-06-28
10000026749,2018-06-28
10000026755,2018-05-18
10000026758,2018-05-22
10000026760,2018-06-27
10000026766,2018-05-18
10000026784,2018-06-20
10000026790,2018-06-19
10000026796,2018-06-04
10000026799,2018-06-22
10000026801,2018-06-06
10000026806,2018-06-21
10000026810,2018-07-05
10000026813,2018-05-23
10000026826,2018-06-20
10000026829,2018-06-28
10000026832,2018-05-21
10000026837,2018-07-05
10000026845,2018-05-18
10000026846,2018-06-06
10000026857,2018-07-05
10000026858,2018-07-03
10000026875,2018-06-04
10000026878,2018-05-18
10000026883,2018-06-04
10000026890,2018-06-19
10000026897,2018-07-05
10000026903,2018-07-04
10000026906,2018-07-04
10000026911,2018-07-03
10000026920,2018-06-05
10000026923,2018-07-06
10000026926,2018-06-08
10000026927,2018-06-06
10000026928,2018-06-18
10000026934,2018-06-20
10000026946,2018-06-05
10000026947,2018-06-27
10000026949,2018-06-21
10000026951,2018-06-08
10000026958,2018-06-04
10000026960,2018-05-22
10000026978,2018-05-18
10000026983,2018-06-05
10000026988,2018-05-18
10000026992,2018-05-17
10000026992,2018-06-20
10000026999,2018-06-19
10000027005,2018-06-05
10000027009,2018-06-27
10000027014,2018-05-21
10000027015,2018-05-23
10000027019,2018-07-05
10000027025,2018-05-17
10000027045,2018-06-19
10000027046,2018-05-23
10000027046,2018-06-04
10000027047,2018-06-18
10000027049,2018-07-03
10000027058,2018-06-06
10000027063,2018-06-21
10000027071,2018-06-08
10000027072,2018-06-28
10000027080,2018-06-28
10000027085,2018-06-08
10000027090,2018-06-22
10000027091,2018-06-05
10000027097,2018-06-05
10000027101,2018-06-19
10000027102,2018-07-04
10000027116,2018-06-08
10000027120,2018-06-04
10000027120,2018-06-06
10000027128,2018-06-07
10000027128,2018-06-20
10000027137,2018-07-03
10000027137,2018-07-04
10000027140,2018-07-04
10000027148,2018-05-23
10000027150,2018-05-21
10000027151,2018-07-03
10000027163,2018-05-22
10000027165,2018-06-22
10000027187,2018-05-18
10000027188,2018-06-28
10000027192,2018-06-21
10000027195,2018-06-28
10000027198,2018-06-04
10000027210,2018-06-18
10000027221,2018-06-21
10000027222,2018-06-19
10000027238,2018-05-23
10000027240,2018-05-21
10000027246,2018-07-06
10000027249,2018-05-22
10000027250,2018-06-20
10000027251,2018-06-05
10000027283,2018-07-06
10000027287,2018-07-04
10000027289,2018-06-28
10000027302,2018-06-21
10000027304,2018-06-20
10000027306,2018-05-21
10000027324,2018-06-22
10000027326,2018-06-27
10000027340,2018-06-07
10000027345,2018-07-03
10000027351,2018-05-23
10000027352,2018-06-22
10000027353,2018-05-21
10000027359,2018-06-04
10000027365,2018-06-18
10000027367,2018-07-05
10000027374,2018-06-20
10000027382,2018-05-22
10000027385,2018-07-03
10000027404,2018-07-03
10000027408,2018-07-03
10000027416,2018-05-21
10000027416,2018-06-06
10000027420,2018-06-18
10000027425,2018-05-18
10000027431,2018-06-22
10000027439,2018-06-05
10000027440,2018-05-22
10000027446,2018-05-23
10000027462,2018-07-05
10000027481,2018-05-18
10000027495,2018-05-23
10000027504,2018-06-28
10000027516,2018-06-27
10000027517,2018-07-06
10000027539,2018-05-23
10000027540,2018-07-03
10000027548,2018-05-17
10000027548,2018-05-23
10000027555,2018-06-04
10000027559,2018-05-23
10000027562,2018-05-23
10000027567,2018-06-07
10000027569,2018-06-05
10000027573,2018-06-07
10000027579,2018-07-04
10000027585,2018-05-23
10000027586,2018-05-18
10000027590,2018-06-20
10000027591,2018-06-28
10000027593,2018-05-22
10000027599,2018-07-06
10000027616,2018-07-06
10000027623,2018-06-04
10000027624,2018-07-04
10000027624,2018-07-05
10000027627,2018-06-19
10000027642,2018-06-20
10000027646,2018-06-21
10000027648,2018-06-18
10000027649,2018-06-28
10000027652,2018-06-05
10000027655,2018-07-03
10000027665,2018-06-22
10000027666,2018-06-07
10000027683,2018-07-03
10000027687,2018-05-17
10000027695,2018-06-07
10000027699,2018-07-06
10000027709,2018-06-18
10000027734,2018-07-05
10000027741,2018-06-05
10000027744,2018-06-07
10000027750,2018-05-22
10000027773,2018-07-04
10000027790,2018-06-20
10000027792,2018-06-21
10000027798,2018-06-19
10000027802,2018-06-20
10000027803,2018-06-27
10000027804,2018-05-22
10000027812,2018-06-28
10000027825,2018-05-17
10000027833,2018-06-20
10000027836,2018-06-27
10000027850,2018-06-06
10000027851,2018-06-21
10000027854,2018-06-08
10000027855,2018-07-05
10000027880,2018-05-22
10000027882,2018-05-23
10000027887,2018-05-21
10000027887,2018-06-07
10000027897,2018-07-04
10000027913,2018-06-07
10000027921,2018-06-19
10000027933,2018-05-23
10000027933,2018-06-19
10000027958,2018-06-22
10000027960,2018-05-17
10000027964,2018-07-04
10000027967,2018-06-20
10000027972,2018-06-07
10000027976,2018-06-06
10000027976,2018-07-06
10000027982,2018-05-21
10000027990,2018-06-28
10000027999,2018-05-22
10000028032,2018-05-23
10000028034,2018-05-18
10000028036,2018-06-18
10000028045,2018-05-17
10000028046,2018-06-18
10000028047,2018-06-20
10000028051,2018-07-04
10000028057,2018-05-22
10000028058,2018-05-23
10000028059,2018-05-22
10000028073,2018-06-04
10000028088,2018-06-22
10000028089,2018-05-22
10000028090,2018-06-08
10000028093,2018-07-04
10000028095,2018-07-05
10000028103,2018-06-07
10000028108,2018-07-03
10000028113,2018-06-21
10000028116,2018-06-06
10000028125,2018-07-05
10000028140,2018-06-18
10000028147,2018-07-05
10000028150,2018-06-18
10000028150,2018-07-06
10000028157,2018-07-04
10000028172,2018-06-18
10000028178,2018-05-23
10000028180,2018-07-06
10000028181,2018-06-20
10000028183,2018-06-27
10000028185,2018-06-22
10000028187,2018-06-05
10000028191,2018-07-04
10000028195,2018-06-04
10000028203,2018-05-21
10000028203,2018-06-28
10000028212,2018-05-23
10000028233,2018-06-21
10000028242,2018-06-07
10000028262,2018-05-21
10000028264,2018-05-23
10000028269,2018-07-03
10000028275,2018-06-18
10000028275,2018-06-20
10000028282,2018-06-05
10000028288,2018-06-28
10000028294,2018-06-27
10000028295,2018-05-23
10000028305,2018-07-04
10000028329,2018-05-22
10000028332,2018-06-28
10000028339,2018-06-08
10000028340,2018-06-20
10000028347,2018-05-17
10000028349,2018-05-17
10000028349,2018-07-03
10000028352,2018-06-06
10000028353,2018-06-27
10000028361,2018-06-28
10000028391,2018-05-21
10000028391,2018-05-22
10000028396,2018-07-06
10000028405,2018-06-27
10000028411,2018-06-19
10000028417,2018-06-19
10000028418,2018-06-22
10000028422,2018-05-23
10000028426,2018-07-05
10000028427,2018-06-20
10000028430,2018-06-19
10000028441,2018-07-04
10000028448,2018-06-21
10000028453,2018-07-05
10000028464,2018-06-21
10000028470,2018-06-06
10000028475,2018-06-05
10000028478,2018-06-22
10000028486,2018-07-06
10000028490,2018-06-22
10000028506,2018-06-27
10000028514,2018-06-22
10000028521,2018-06-04
10000028521,2018-07-06
10000028529,2018-05-23
10000028530,2018-06-07
10000028530,2018-07-06
10000028531,2018-06-08
10000028532,2018-05-21
10000028533,2018-06-22
10000028534,2018-06-19
10000028537,2018-06-08
10000028542,2018-05-23
10000028545,2018-07-04
10000028556,2018-06-07
10000028557,2018-06-21
10000028574,2018-07-05
10000028595,2018-07-06
10000028604,2018-07-03
10000028606,2018-05-23
10000028606,2018-07-03
10000028608,2018-05-21
10000028608,2018-06-20
10000028613,2018-05-18
10000028615,2018-05-17
10000028619,2018-06-05
10000028627,2018-07-03
10000028635,2018-06-06
10000028658,2018-07-04
10000028661,2018-06-21
10000028672,2018-06-08
10000028676,2018-06-28
10000028680,2018-05-22
10000028685,2018-07-06
10000028690,2018-07-05
10000028694,2018-06-21
10000028694,2018-06-28
10000028696,2018-07-05
10000028698,2018-06-05
10000028700,2018-05-21
10000028703,2018-06-08
10000028710,2018-06-22
10000028712,2018-06-18
10000028712,2018-07-06
10000028717,2018-07-03
10000028718,2018-07-04
10000028724,2018-06-04
10000028724,2018-06-28
10000028725,2018-05-22
10000028730,2018-06-07
10000028744,2018-06-28
10000028746,2018-06-21
10000028763,2018-06-19
10000028773,2018-07-03
10000028783,2018-05-17
10000028786,2018-05-21
10000028790,2018-06-22
10000028800,2018-05-22
10000028805,2018-06-05
10000028807,2018-06-28
10000028808,2018-06-08
10000028812,2018-06-04
10000028824,2018-07-05
10000028868,2018-06-18
10000028869,2018-07-05
10000028877,2018-06-19
10000028930,2018-06-22
10000028934,2018-05-23
10000028939,2018-06-20
10000028949,2018-06-20
10000028951,2018-06-21
10000028954,2018-05-18
10000028959,2018-05-21
10000028965,2018-06-05
10000028966,2018-06-06
10000028981,2018-07-05
10000028987,2018-05-23
10000028994,2018-06-20
10000029000,2018-06-08
10000029001,2018-06-21
10000029026,2018-06-06
10000029040,2018-07-04
10000029044,2018-06-06
10000029047,2018-07-03
10000029053,2018-06-07
10000029058,2018-07-05
10000029066,2018-06-20
10000029068,2018-05-22
10000029069,2018-05-18
10000029073,2018-06-19
10000029074,2018-06-07
10000029075,2018-06-07
10000029077,2018-05-17
10000029094,2018-06-06
10000029106,2018-06-06
10000029107,2018-05-23
10000029111,2018-06-22
10000029114,2018-07-04
10000029115,2018-06-07
10000029122,2018-07-04
10000029124,2018-05-18
10000029126,2018-06-04
10000029129,2018-07-03
10000029149,2018-05-22
10000029154,2018-05-18
10000029167,2018-06-27
10000029172,2018-06-27
10000029184,2018-06-05
10000029191,2018-06-04
10000029195,2018-05-18
10000029195,2018-06-27
10000029207,2018-06-21
10000029210,2018-07-05
10000029216,2018-07-05
10000029217,2018-07-03
10000029218,2018-06-04
10000029222,2018-06-27
10000029226,2018-06-05
10000029226,2018-07-03
10000029229,2018-05-17
10000029236,2018-06-20
10000029240,2018-06-18
10000029243,2018-05-23
10000029244,2018-06-07
10000029256,2018-07-05
10000029280,2018-06-07
10000029281,2018-06-21
10000029299,2018-06-06
10000029304,2018-05-18
10000029314,2018-06-19
10000029332,2018-06-18
10000029334,2018-07-04
10000029335,2018-07-03
10000029348,2018-06-19
10000029356,2018-07-06
10000029366,2018-06-22
10000029374,2018-05-23
10000029379,2018-06-19
10000029387,2018-05-18
10000029388,2018-06-21
10000029390,2018-05-21
10000029402,2018-05-23
10000029409,2018-05-23
10000029410,2018-06-05
10000029423,2018-06-22
10000029436,2018-06-07
10000029439,2018-05-21
10000029440,2018-06-05
10000029464,2018-05-18
10000029465,2018-06-08
10000029466,2018-05-18
10000029492,2018-05-22
10000029512,2018-06-22
10000029527,2018-05-23
10000029533,2018-06-20
10000029557,2018-07-05
10000029577,2018-07-05
10000029578,2018-06-07
10000029578,2018-06-28
10000029584,2018-07-03
10000029587,2018-06-08
10000029601,2018-05-21
10000029615,2018-06-21
10000029642,2018-07-04
10000029653,2018-06-06
10000029656,2018-06-07
10000029658,2018-06-20
10000029666,2018-06-18
10000029674,2018-06-07
10000029676,2018-07-04
10000029677,2018-05-21
10000029677,2018-06-22
10000029684,2018-05-22
10000029690,2018-06-19
10000029699,2018-06-08
10000029706,2018-06-18
10000029711,2018-05-21
10000029729,2018-06-08
10000029736,2018-06-22
10000029745,2018-05-17
10000029753,2018-05-21
10000029754,2018-06-05
10000029768,2018-06-22
10000029769,2018-05-17
10000029774,2018-06-08
10000029782,2018-06-08
10000029784,2018-07-04
10000029785,2018-06-20
10000029785,2018-07-04
10000029789,2018-05-23
10000029799,2018-07-03
10000029823,2018-07-03
10000029824,2018-07-04
10000029829,2018-05-22
10000029831,2018-07-04
10000029840,2018-06-21
10000029843,2018-06-20
10000029862,2018-06-20
10000029863,2018-06-05
10000029865,2018-05-23
10000029871,2018-05-22
10000029872,2018-07-03
10000029873,2018-06-18
10000029876,2018-06-06
10000029890,2018-06-06
10000029892,2018-06-20
10000029893,2018-07-03
10000029895,2018-07-04
10000029914,2018-07-05
10000029920,2018-07-03
10000029932,2018-05-18
10000029932,2018-06-28
10000029935,2018-07-05
10000029939,2018-06-05
10000029942,2018-06-20
10000029951,2018-06-19
10000029952,2018-06-04
10000029965,2018-06-22
10000029969,2018-05-23
10000029983,2018-07-06
10000030016,2018-07-03
10000030018,2018-07-05
10000030027,2018-06-27
10000030029,2018-06-21
10000030031,2018-06-21
10000030039,2018-06-19
10000030041,2018-07-05
10000030042,2018-06-22
10000030049,2018-06-18
10000030057,2018-06-05
10000030069,2018-06-18
10000030073,2018-07-05
10000030081,2018-06-27
10000030083,2018-05-18
10000030086,2018-07-04
10000030090,2018-06-04
10000030092,2018-07-05
10000030098,2018-07-04
10000030099,2018-07-06
10000030106,2018-05-21
10000030123,2018-07-05
10000030134,2018-07-03
10000030143,2018-07-04
10000030149,2018-05-21
10000030150,2018-06-21
10000030151,2018-06-06
10000030159,2018-06-18
10000030163,2018-05-17
10000030163,2018-05-23
10000030170,2018-05-18
10000030176,2018-05-18
10000030183,2018-05-23
10000030185,2018-07-05
10000030196,2018-07-05
10000030201,2018-06-27
10000030207,2018-05-23
10000030225,2018-06-27
10000030228,2018-06-08
10000030247,2018-05-22
10000030250,2018-06-20
10000030256,2018-06-18
10000030265,2018-07-04
10000030272,2018-05-23
10000030273,2018-06-06
10000030277,2018-05-23
10000030302,2018-06-28
10000030310,2018-06-20
10000030316,2018-06-27
10000030321,2018-07-04
10000030323,2018-06-22
10000030341,2018-06-18
10000030343,2018-06-05
10000030348,2018-07-06
10000030349,2018-06-19
10000030353,2018-06-20
10000030361,2018-06-06
10000030369,2018-06-08
10000030388,2018-06-21
10000030390,2018-06-05
10000030393,2018-05-21
10000030397,2018-07-03
10000030400,2018-06-28
10000030414,2018-06-07
10000030415,2018-06-28
10000030428,2018-06-22
10000030439,2018-06-28
10000030443,2018-05-23
10000030444,2018-05-18
10000030444,2018-06-20
10000030449,2018-06-19
10000030450,2018-05-23
10000030450,2018-06-20
10000030460,2018-07-03
10000030461,2018-06-07
10000030475,2018-06-07
10000030477,2018-06-05
10000030479,2018-07-06
10000030495,2018-07-04
10000030506,2018-06-04
10000030518,2018-05-21
10000030528,2018-05-21
10000030528,2018-06-08
10000030537,2018-05-18
10000030541,2018-06-04
10000030541,2018-06-06
10000030559,2018-06-20
10000030560,2018-05-22
10000030566,2018-07-06
10000030567,2018-05-18
10000030568,2018-06-07
10000030583,2018-06-19
10000030586,2018-05-21
10000030593,2018-06-19
10000030608,2018-06-07
10000030609,2018-06-19
10000030611,2018-05-22
10000030611,2018-06-27
10000030612,2018-07-06
10000030615,2018-06-22
10000030615,2018-07-05
10000030623,2018-07-06
10000030643,2018-05-23
10000030650,2018-05-22
10000030661,2018-06-04
10000030665,2018-05-22
10000030667,2018-06-07
10000030678,2018-06-20
10000030681,2018-06-19
10000030681,2018-07-04
10000030690,2018-05-23
10000030691,2018-07-06
10000030720,2018-06-28
10000030724,2018-05-23
10000030730,2018-05-18
10000030733,2018-07-03
10000030736,2018-06-20
10000030747,2018-07-06
10000030750,2018-06-06
10000030757,2018-07-03
10000030771,2018-06-07
10000030784,2018-07-03
10000030793,2018-06-27
10000030803,2018-07-04
10000030804,2018-06-05
10000030823,2018-06-05
10000030823,2018-06-18
10000030827,2018-06-20
10000030836,2018-05-17
10000030847,2018-06-19
10000030852,2018-06-19
10000030853,2018-05-22
10000030854,2018-06-22
10000030877,2018-07-05
10000030893,2018-07-05
10000030912,2018-06-06
10000030932,2018-06-04
10000030947,2018-05-18
10000030952,2018-06-19
10000030969,2018-07-04
10000030972,2018-06-21
10000030982,2018-07-05
10000030987,2018-06-18
10000031007,2018-06-22
10000031016,2018-06-04
10000031019,2018-07-03
10000031025,2018-07-06
10000031026,2018-05-21
10000031033,2018-05-23
10000031038,2018-06-21
10000031051,2018-07-03
10000031067,2018-07-05
10000031069,2018-07-04
10000031094,2018-06-19
10000031095,2018-05-22
10000031096,2018-06-06
10000031105,2018-06-07
10000031106,2018-06-18
10000031113,2018-06-08
10000031115,2018-05-23
10000031121,2018-06-18
10000031137,2018-05-17
10000031144,2018-05-21
10000031145,2018-06-27
10000031151,2018-06-27
10000031157,2018-06-27
10000031166,2018-05-18
10000031174,2018-05-21
10000031181,2018-07-03
10000031187,2018-06-04
10000031188,2018-05-17
10000031192,2018-05-17
10000031211,2018-06-28
10000031214,2018-06-07
10000031216,2018-07-05
10000031219,2018-05-18
10000031222,2018-07-05
10000031227,2018-06-07
10000031231,2018-06-28
10000031238,2018-06-19
10000031249,2018-06-04
10000031260,2018-07-05
10000031261,2018-05-17
10000031262,2018-06-22
10000031270,2018-06-04
10000031270,2018-06-18
10000031277,2018-06-27
10000031281,2018-07-06
10000031293,2018-05-18
