"user_id","account_start_date","birth_year","gender","marital_status","individual_income_segment_code","family_income_segment_code","account_age","label"
"10000029529","1968-05-30",1966,0,2,5,3,5,0
"10000029530","1976-12-30",1969,0,1,4,5,4,0
"10000029459","1975-07-20",1954,1,-1,8,3,4,0
"10000029556","1981-12-09",1962,0,1,13,6,3,0
"10000029571","1981-11-21",1951,1,1,4,3,3,0
"10000029577","1986-02-02",1965,0,1,7,5,3,1
"10000029578","1970-06-23",1959,0,1,6,6,4,0
"10000029590","1975-11-09",1960,0,2,1,4,4,0
"10000029624","1983-09-11",1948,0,1,12,4,3,0
"10000029628","1977-03-11",1969,1,2,3,7,4,0
"10000029630","1978-02-13",1953,0,1,1,6,4,0
"10000029662","1969-07-04",1947,1,1,15,6,4,1
"10000029666","1984-02-05",1969,1,1,9,1,3,0
"10000029678","1995-06-04",1962,1,3,8,5,2,1
"10000029742","1972-11-03",1960,0,1,15,2,4,0
"10000029704","1984-06-23",1954,1,1,2,-1,3,0
"10000029711","1975-08-08",1983,0,3,6,-1,4,0
"10000029760","1989-04-01",1961,1,1,15,-1,2,0
"10000029694","1981-06-05",1955,1,-1,8,1,3,0
"10000029805","1991-10-29",1961,0,2,9,7,2,0
"10000029813","1985-12-24",1951,0,3,11,1,3,0
"10000029826","1975-12-19",1965,0,3,9,1,4,0
"10000029857","1982-05-01",1960,1,3,9,4,3,0
"10000029883","1978-04-01",1958,0,1,15,2,4,0
"10000029887","1979-11-04",1958,1,3,13,3,3,1
"10000029896","1984-07-02",1975,0,3,14,3,3,0
"10000029906","1981-08-02",1956,1,2,9,6,3,0
"10000029910","1971-03-12",1962,0,2,3,4,4,0
"10000029917","1988-03-10",1962,1,2,11,6,3,0
"10000029930","1971-10-09",1965,0,2,4,4,4,0
"10000029953","1984-06-24",1960,0,1,14,2,3,0
"10000029968","1976-03-21",1954,0,2,10,6,4,0
"10000029985","1979-08-18",1983,1,2,2,3,3,0
"10000029927","1978-05-04",1942,1,1,4,-1,4,0
"10000029885","1980-01-01",1955,0,-1,2,5,3,0
"10000030040","1988-05-10",1964,0,3,4,2,3,0
"10000030041","1987-04-14",1956,1,1,6,1,3,0
"10000030050","1982-10-22",1949,0,2,11,2,3,0
"10000030067","1996-01-28",1971,0,1,9,1,2,0
"10000030069","1980-04-25",1938,1,2,5,4,3,0
"10000030081","1973-09-13",1968,1,1,4,6,4,0
"10000030085","1997-11-26",1961,0,1,14,1,2,0
"10000030088","1984-08-18",1945,1,1,2,7,3,1
"10000029995","1986-08-15",1962,1,-1,1,5,3,0
"10000030019","1976-02-13",1957,0,-1,3,2,4,0
"10000030101","1980-04-25",1946,1,2,14,2,3,0
"10000030127","1978-07-21",1958,1,2,1,2,3,0
"10000030175","1983-09-09",1960,0,2,15,1,3,0
"10000030182","1992-12-28",1959,0,1,1,5,2,0
"10000030227","1991-07-31",1945,1,2,1,6,2,0
"10000030254","1972-10-22",1956,0,2,11,7,4,0
"10000030286","1971-12-07",1961,1,3,7,5,4,0
"10000030298","1990-12-01",1958,0,1,14,4,2,1
"10000030305","1966-03-16",1979,0,3,13,3,5,0
"10000030330","1982-05-05",1970,0,3,11,1,3,0
"10000030345","1983-06-22",1937,0,2,2,1,3,0
"10000030354","1980-05-16",1974,1,1,11,6,3,0
"10000030363","1972-04-13",1969,0,3,9,4,4,0
"10000030378","1980-07-15",1947,1,2,10,7,3,0
"10000030391","1974-02-20",1944,0,1,10,1,4,1
"10000030395","1975-09-09",1968,1,1,14,5,4,0
"10000030403","1977-12-02",1968,0,1,15,1,4,0
"10000030408","1974-08-10",1942,1,1,8,6,4,0
"10000030417","1980-04-06",1961,0,2,14,4,3,0
"10000030356","1976-10-17",1965,0,3,12,-1,4,0
"10000030358","1989-09-18",1963,1,-1,6,4,2,0
"10000030444","1981-11-09",1966,1,1,15,3,3,0
"10000030454","1971-04-15",1966,1,1,5,1,4,0
"10000030457","1984-07-01",1947,0,2,8,4,3,0
"10000030466","1981-01-07",1961,0,1,12,5,3,0
"10000030484","1969-10-04",1964,1,3,7,2,4,0
"10000030489","1979-12-08",1957,0,1,2,2,3,0
"10000030495","1975-11-01",1972,0,1,12,4,4,0
"10000030522","1970-08-09",1946,1,2,4,4,4,0
"10000030535","1986-08-06",1953,1,2,14,4,3,0
"10000030560","1971-10-19",1952,1,2,14,1,4,0
"10000030573","1963-10-11",1966,0,2,8,5,5,0
"10000030590","1975-08-27",1960,0,2,4,7,4,0
"10000030595","1977-11-02",1959,0,3,15,1,4,1
"10000030601","1989-02-12",1954,1,2,9,3,2,0
"10000030602","1984-07-01",1972,1,3,4,6,3,0
"10000030609","1979-05-10",1964,0,2,12,3,3,0
"10000030654","1985-12-14",1952,0,2,6,6,3,0
"10000030568","1990-12-22",1953,1,-1,9,3,2,0
"10000030570","1972-09-06",1973,0,-1,2,6,4,0
"10000030591","1982-10-09",1980,0,-1,8,3,3,0
"10000030656","1985-12-31",1962,0,1,7,1,3,0
"10000030659","1980-09-06",1971,0,1,3,3,3,0
"10000030661","1976-04-14",1964,0,3,3,5,4,0
"10000030674","1976-12-11",1968,1,2,15,6,4,0
"10000030711","1974-02-23",1950,1,1,12,1,4,0
"10000030718","1982-06-29",1964,0,2,2,2,3,0
"10000030725","1983-08-16",1942,1,3,7,3,3,0
"10000030732","1978-11-17",1949,0,2,11,1,3,0
"10000030737","1980-07-13",1962,0,1,6,6,3,0
"10000030755","1978-09-18",1962,1,2,12,6,3,0
"10000030757","1987-07-18",1970,1,2,5,3,3,0
"10000030665","1977-10-30",1977,1,-1,6,3,4,0
"10000030667","1980-12-12",1986,1,-1,11,1,3,0
"10000030673","1976-01-23",1972,1,-1,10,4,4,0
"10000030691","1982-07-24",1966,0,-1,4,2,3,0
"10000030774","1978-12-25",1937,0,2,4,6,3,0
"10000030785","1984-11-27",1947,0,2,4,1,3,0
"10000030816","1989-02-25",1960,1,1,6,7,2,0
"10000030828","1986-11-29",1973,1,3,2,3,3,0
"10000030837","1980-05-01",1948,0,1,8,6,3,0
"10000030845","1974-03-10",1951,1,1,5,6,4,0
"10000030852","1983-06-14",1959,1,1,3,2,3,0
"10000030880","1977-08-28",1958,1,2,15,1,4,0
"10000030905","1979-06-11",1971,0,1,13,1,3,0
"10000030908","1986-07-31",1950,0,2,4,3,3,0
"10000030944","1979-07-08",1958,1,3,2,1,3,0
"10000030945","1978-10-26",1947,0,3,15,2,3,0
"10000030965","1981-06-25",1954,0,1,1,2,3,0
"10000030969","1983-11-01",1954,1,1,14,4,3,0
"10000030896","1992-11-08",1962,1,-1,5,7,2,0
"10000031003","1985-12-02",1963,0,3,8,1,3,0
"10000031014","1985-08-01",1963,0,1,11,7,3,0
"10000031027","1985-02-01",1952,0,3,13,3,3,0
"10000031029","1970-04-25",1954,0,1,5,6,4,0
"10000031048","1976-10-29",1957,1,1,11,3,4,0
"10000031061","1971-10-23",1981,1,1,6,5,4,0
"10000031067","1983-08-16",1981,1,1,10,6,3,0
"10000031078","1979-11-28",1961,0,1,1,5,3,0
"10000031081","1986-12-29",1968,0,1,15,7,3,0
"10000031092","1983-07-07",1954,1,1,8,3,3,0
"10000031038","1975-07-18",1961,0,3,12,-1,4,0
"10000030993","2000-03-02",1960,0,-1,10,2,1,0
"10000031041","1980-03-06",1967,1,-1,11,1,3,0
"10000031111","1987-05-12",1959,1,2,2,2,3,0
"10000031117","1978-05-18",1934,1,1,5,7,4,0
"10000031133","1978-02-14",1965,0,2,13,1,4,0
"10000031134","1983-11-30",1954,1,2,4,1,3,0
"10000031140","1980-11-27",1958,1,1,4,7,3,0
"10000031144","1985-09-11",1984,0,1,4,4,3,0
"10000031154","1972-06-07",1963,0,1,8,7,4,0
"10000031190","1981-03-30",1953,0,1,5,2,3,0
"10000031207","1967-08-09",1959,1,3,7,6,5,1
"10000031103","1985-03-21",1952,1,-1,11,6,3,0
"10000031150","1971-03-10",1971,0,-1,7,3,4,0
"10000031226","1970-01-26",1941,0,2,9,6,4,0
"10000031242","1966-08-18",1948,0,1,5,2,5,0
"10000031254","1983-09-20",1969,0,2,12,7,3,0
"10000031272","1980-05-06",1943,0,3,2,5,3,0
"10000031285","1988-02-01",1950,1,1,10,3,3,0
"10000031235","1971-09-19",1966,0,3,12,-1,4,0
"10000031336","1982-01-17",1962,0,3,4,4,3,0
"10000031352","1974-01-03",1960,1,2,8,4,4,0
"10000031360","1981-08-08",1955,0,3,1,7,3,0
"10000031379","1974-09-02",1965,0,1,9,2,4,0
"10000031383","1981-07-22",1976,1,1,3,5,3,0
"10000031417","1985-08-18",1929,0,3,8,3,3,0
"10000031425","1988-10-29",1957,1,2,8,4,2,0
"10000031341","1981-03-11",1926,0,2,9,-1,3,1
"10000031439","1981-07-07",1966,0,2,14,3,3,0
"10000031445","1991-07-06",1950,0,3,4,1,2,0
"10000031450","1987-02-27",1962,0,3,1,1,3,0
"10000031490","1981-04-10",1958,1,1,4,2,3,0
"10000031491","1990-10-09",1982,0,1,5,3,2,0
"10000031503","1980-04-10",1966,0,3,10,1,3,0
"10000031505","1988-03-28",1971,1,3,4,3,3,0
"10000031520","1971-03-15",1980,1,2,8,1,4,1
"10000031522","1988-10-25",1974,1,3,4,5,2,0
"10000031536","1983-07-10",1953,0,2,9,4,3,0
"10000031551","1987-02-22",1959,1,3,7,7,3,0
"10000031566","1982-04-02",1979,0,2,15,1,3,1
"10000031580","1992-10-07",1959,1,1,7,2,2,0
"10000031608","1982-11-14",1965,0,2,13,1,3,0
"10000031613","1986-03-29",1955,1,3,8,2,3,0
"10000031616","1969-06-20",1979,0,2,4,1,4,0
"10000031628","1987-12-28",1970,1,2,15,5,3,0
"10000031629","1978-05-20",1964,1,2,13,2,4,0
"10000031635","1992-07-13",1959,0,1,8,3,2,0
"10000031558","1978-08-13",1938,1,3,1,-1,3,1
"10000031597","1985-06-23",1947,0,3,2,-1,3,0
"10000031601","1991-07-29",1976,0,1,5,-1,2,0
"10000031664","1975-05-13",1962,0,1,2,3,4,0
"10000031672","1979-05-24",1966,0,2,14,2,3,1
"10000031715","1985-09-21",1953,0,2,11,5,3,0
"10000031719","1973-10-30",1953,1,3,8,6,4,0
"10000031754","1985-03-22",1969,1,3,9,7,3,0
"10000031765","1981-12-12",1958,1,3,11,1,3,0
"10000031783","1970-11-22",1964,1,1,12,5,4,0
"10000031785","1972-12-01",1999,0,3,8,1,4,1
"10000031791","1978-05-02",1966,0,3,4,5,4,0
"10000031793","1987-04-15",1951,1,1,5,2,3,0
"10000031797","1972-08-23",1961,0,1,13,3,4,0
"10000031808","1977-03-29",1963,0,2,3,3,4,0
"10000031818","1988-01-25",1961,0,2,5,3,3,0
"10000031823","1988-08-25",1963,1,1,5,5,2,0
"10000031848","1989-12-16",1963,1,2,8,3,2,0
"10000031903","1986-02-07",1962,1,1,2,2,3,0
"10000031912","1972-08-10",1961,0,1,9,6,4,0
"10000031934","1981-03-24",1955,1,1,3,5,3,0
"10000031935","1978-07-18",1969,0,1,12,3,3,0
"10000031960","1976-12-02",1973,0,1,10,3,4,0
"10000031963","1980-09-03",1959,0,1,8,1,3,0
"10000031987","1978-02-09",1977,1,3,2,7,4,0
"10000031906","1986-04-27",1952,1,-1,5,4,3,0
"10000031908","1981-04-26",1938,1,-1,9,3,3,1
"10000031991","1968-12-17",1977,1,3,15,3,4,0
"10000032010","1985-10-09",1958,1,3,4,1,3,0
"10000032091","1983-09-18",1964,1,2,13,5,3,0
"10000032136","1979-08-22",1978,0,2,2,1,3,0
"10000032154","1978-01-02",1961,1,2,6,7,4,0
"10000032179","1976-11-22",1957,0,3,2,1,4,0
"10000032184","1977-06-01",1958,0,1,9,7,4,0
"10000032186","1978-05-20",1944,0,3,11,3,4,0
"10000032104","1983-07-05",1957,1,2,7,-1,3,0
"10000032217","1982-06-11",1971,1,1,6,2,3,0
"10000032229","1982-12-25",1956,0,1,6,2,3,0
"10000032244","1985-01-05",1978,0,1,11,1,3,0
"10000032285","1992-01-27",1970,0,2,3,5,2,0
"10000032319","1978-06-10",1980,1,3,4,3,4,0
"10000032335","1979-09-23",1965,0,1,10,1,3,0
"10000032350","1983-08-31",1967,0,1,9,2,3,0
"10000032351","1970-09-08",1962,0,1,10,7,4,1
"10000032370","1980-02-23",1962,0,2,4,7,3,0
"10000032371","1977-01-24",1963,0,2,3,1,4,0
"10000032362","1976-12-30",1943,1,-1,1,3,4,0
"10000032462","1976-02-23",1951,1,2,8,3,4,0
"10000032463","1987-03-07",1949,1,2,10,6,3,0
"10000032467","1984-10-27",1978,0,3,2,4,3,0
"10000032481","1968-10-19",1973,1,2,15,5,4,0
"10000032511","1975-07-22",1958,1,3,1,2,4,0
"10000032451","1990-02-05",1950,1,-1,10,7,2,0
"10000032456","1984-06-04",1964,0,-1,1,6,3,0
"10000032465","1983-01-10",1975,1,-1,15,4,3,0
"10000032547","1980-04-11",1959,0,2,3,6,3,0
"10000032556","1972-09-30",1940,1,2,10,5,4,0
"10000032562","1973-05-14",1940,0,2,3,4,4,0
"10000032577","1982-09-25",1960,1,1,14,2,3,1
"10000032608","1992-12-02",1966,0,2,1,6,2,0
"10000032559","1973-07-14",1962,1,3,3,-1,4,0
"10000032666","1991-08-08",1957,0,3,4,1,2,0
"10000032671","1982-02-11",1959,0,1,8,5,3,0
"10000032675","1968-02-02",1962,1,2,4,4,5,0
"10000032703","1974-11-01",1968,1,3,1,7,4,0
"10000032731","1979-12-24",1967,0,2,13,2,3,0
"10000032739","1978-02-09",1960,0,1,11,5,4,0
"10000032759","1977-10-20",1959,0,2,3,5,4,0
"10000032810","1989-08-23",1986,1,2,8,7,2,0
"10000032813","1982-05-24",1939,0,2,1,3,3,0
"10000032814","1981-04-03",1965,1,3,10,3,3,0
"10000032823","1978-06-10",1968,1,2,13,5,4,0
"10000032833","1974-11-28",1933,1,2,3,6,4,1
"10000032852","1979-11-10",1983,0,1,8,3,3,0
"10000032867","1984-09-05",1973,1,2,4,7,3,0
"10000032784","1979-10-16",1958,1,-1,13,1,3,0
"10000032792","1982-12-28",1966,1,-1,4,1,3,0
"10000032905","1989-01-04",1934,1,3,9,4,2,0
"10000032910","1985-12-16",1984,1,1,7,6,3,0
"10000032931","1985-08-02",1983,0,3,14,6,3,0
"10000032937","1971-07-08",1977,1,3,13,1,4,1
"10000032939","1985-10-24",1960,1,1,12,1,3,0
"10000032951","1966-02-25",1952,0,1,7,5,5,0
"10000032972","1984-11-17",1944,0,1,14,6,3,0
"10000032979","1978-02-17",1959,1,1,14,1,4,0
"10000032901","1983-07-13",1931,1,-1,6,3,3,0
"10000032990","1981-02-15",1953,0,2,9,6,3,0
"10000033022","1985-04-18",1961,0,3,14,7,3,0
"10000033030","1975-03-25",1950,0,1,10,3,4,0
"10000033032","1966-02-10",1949,0,2,11,5,5,0
"10000033034","1970-01-10",1972,1,3,8,7,4,0
"10000033048","1977-04-25",1968,0,1,1,2,4,0
"10000033071","1981-08-14",1943,0,3,2,1,3,0
"10000033072","1994-12-07",1955,0,1,12,6,2,0
"10000033096","1982-06-13",1957,1,3,15,6,3,0
"10000033007","1979-06-06",1958,1,2,14,-1,3,1
"10000032993","1983-02-02",1952,1,-1,2,7,3,0
"10000033120","1979-12-02",1969,0,3,5,1,3,0
"10000033127","1984-07-25",1963,0,2,10,1,3,1
"10000033132","1975-09-17",1963,0,1,14,6,4,0
"10000033156","1982-02-24",1954,0,2,14,2,3,0
"10000033179","1979-01-30",1953,0,2,14,4,3,0
"10000033180","1973-10-22",1969,0,1,4,2,4,0
"10000033189","1986-01-17",1937,1,3,1,3,3,0
"10000033201","1981-01-07",1961,0,3,13,6,3,0
"10000033213","1984-05-16",1974,1,2,5,2,3,0
"10000033217","1979-04-20",1972,1,1,6,1,3,0
"10000033232","1988-10-29",1976,1,3,15,4,2,0
"10000033240","1976-08-12",1972,1,3,5,7,4,0
"10000033244","1979-04-19",1959,0,3,1,4,3,0
"10000033259","1981-02-10",1954,0,1,7,7,3,0
"10000033271","1986-01-04",1972,0,1,14,5,3,0
"10000033285","1981-05-02",1954,1,1,6,7,3,0
"10000033293","1978-03-17",1961,0,1,13,6,4,0
"10000033295","1973-07-01",1959,1,3,11,3,4,0
"10000033225","1978-06-21",1958,1,-1,13,3,4,0
"10000033268","1990-03-01",1947,0,-1,14,4,2,0
"10000033342","1993-07-29",1953,0,2,1,1,2,0
"10000033362","1980-11-30",1964,1,1,9,7,3,0
"10000033365","1974-08-17",1962,0,3,8,7,4,0
"10000033368","1985-08-06",1959,1,2,3,7,3,0
"10000033373","1987-03-14",1960,0,1,2,3,3,0
"10000033392","1970-03-20",1981,0,2,4,1,4,0
"10000033404","1982-02-28",1970,0,1,3,1,3,0
"10000033407","1985-03-28",1930,0,1,3,6,3,0
"10000033428","1979-08-30",1949,0,1,2,6,3,0
"10000033478","1976-06-20",1967,1,1,13,3,4,0
"10000033486","1991-08-20",1964,1,3,13,4,2,0
"10000033525","1982-02-14",1948,0,3,2,1,3,0
"10000033530","1990-01-08",1975,0,1,9,6,2,0
"10000033540","1982-10-23",1980,1,3,2,7,3,0
"10000033433","1975-06-17",1980,0,3,14,-1,4,0
"10000033502","1975-10-14",1952,0,1,11,-1,4,0
"10000033474","1981-08-02",1950,0,-1,4,2,3,1
"10000033547","1980-06-14",1946,0,2,5,1,3,0
"10000033558","1989-05-11",1967,0,1,12,2,2,0
"10000033564","1984-10-06",1960,1,1,2,6,3,0
"10000033578","1992-03-31",1979,1,3,11,2,2,0
"10000033584","1991-08-07",1959,0,3,2,6,2,0
"10000033586","1982-01-07",1946,1,2,10,2,3,0
"10000033588","1973-10-06",1960,1,3,11,4,4,0
"10000033618","1984-01-09",1951,1,2,12,3,3,0
"10000033629","1980-03-11",1960,0,1,10,5,3,0
"10000033674","1975-09-15",1954,0,2,3,2,4,0
"10000033695","1986-04-06",1961,0,2,6,7,3,0
"10000033705","1983-09-04",1957,0,1,9,3,3,0
"10000033726","1977-11-26",1946,0,1,11,5,4,0
"10000033741","1983-05-28",1967,0,1,1,1,3,0
"10000033784","1992-02-02",1943,0,2,5,2,2,0
"10000033801","1976-05-18",1977,1,1,7,7,4,0
"10000033804","1977-10-27",1961,0,2,6,3,4,0
"10000033808","1968-11-24",1981,1,2,10,1,4,0
"10000033812","1986-03-25",1980,0,3,7,4,3,0
"10000033836","1980-12-02",1966,0,2,8,7,3,0
"10000033843","1974-05-11",1953,0,3,7,7,4,0
"10000033849","1977-09-21",1944,0,3,11,5,4,0
"10000033858","1982-08-09",1985,1,2,7,4,3,0
"10000033869","1990-11-14",1948,0,1,6,3,2,0
"10000033790","1982-02-21",1959,1,-1,6,4,3,0
"10000033893","1979-10-05",1960,1,3,3,5,3,0
"10000033911","1976-01-03",1955,1,1,4,7,4,0
"10000033935","1984-09-24",1959,1,1,9,7,3,0
"10000033958","1972-10-18",1955,0,2,8,5,4,0
"10000033965","1959-07-24",1956,0,2,9,1,5,0
"10000033978","1978-08-28",1965,0,1,15,1,3,0
"10000033892","1979-08-07",1970,1,1,11,-1,3,0
"10000033923","1977-06-01",1943,1,-1,2,6,4,1
"10000033996","1991-09-24",1959,0,1,10,3,2,0
"10000034001","1979-03-28",1949,1,2,2,6,3,0
"10000034002","1968-08-04",1953,0,1,6,1,4,0
"10000034007","1979-07-07",1977,1,1,5,3,3,0
"10000034010","1978-08-25",1958,0,2,3,4,3,0
"10000034021","1985-05-21",1944,1,2,9,3,3,0
"10000034029","1981-10-27",1935,0,1,10,2,3,0
"10000034059","1976-06-09",1964,1,2,4,6,4,0
"10000034080","1993-05-12",1953,0,3,2,4,2,0
"10000034093","1981-01-28",1961,0,1,14,3,3,0
"10000034094","1975-12-06",1966,1,1,11,5,4,0
"10000034099","1987-06-26",1983,0,1,5,1,3,0
"10000034100","1979-12-11",1952,1,1,15,2,3,0
"10000034106","1982-11-27",1966,1,3,3,1,3,0
"10000034127","1976-08-26",1944,1,2,9,2,4,0
"10000034141","1986-12-19",1963,0,3,14,3,3,0
"10000034179","1977-02-27",1970,0,1,14,2,4,0
"10000034197","1991-05-17",1969,0,1,6,5,2,0
"10000034218","1979-07-11",1967,1,2,4,2,3,0
"10000034220","1974-06-20",1956,1,2,2,7,4,0
"10000034230","1989-07-10",1963,1,1,9,7,2,0
"10000034231","1978-01-09",1953,0,3,13,6,4,1
"10000034235","1977-06-10",1965,0,3,6,6,4,0
"10000034245","1977-07-05",1957,1,1,9,1,4,0
"10000034261","1978-12-01",1958,0,3,9,5,3,0
"10000034265","1981-04-02",1963,1,1,14,3,3,0
"10000034277","1979-10-02",1971,0,1,13,4,3,0
"10000034316","1973-03-17",1964,1,1,1,2,4,0
"10000034319","1979-09-20",1959,1,1,5,4,3,0
"10000034322","1974-11-05",1958,1,3,10,2,4,0
"10000034324","1986-12-08",1941,0,3,5,2,3,0
"10000034362","1976-07-25",1962,1,2,13,6,4,0
"10000034365","1984-08-22",1940,0,1,9,7,3,0
"10000034368","1977-01-18",1968,1,3,8,7,4,0
"10000034386","1975-03-29",1954,1,3,8,3,4,0
"10000034429","1982-04-30",1952,1,2,15,4,3,0
"10000034411","1986-04-14",1967,0,3,4,-1,3,0
"10000034462","1975-07-18",1964,0,1,11,5,4,0
"10000034469","2001-02-03",1945,0,3,12,2,1,0
"10000034476","1983-03-01",1973,0,3,14,1,3,0
"10000034487","1980-12-26",1966,1,3,7,7,3,0
"10000034488","1983-10-05",1948,0,3,3,1,3,0
"10000034491","1971-05-04",1941,1,2,5,5,4,0
"10000034516","1983-12-01",1960,0,2,15,7,3,0
"10000034522","1973-02-06",1944,0,3,3,3,4,0
"10000034435","1990-05-18",1960,1,-1,4,5,2,0
"10000034508","1990-07-27",1951,0,-1,6,3,2,0
"10000034566","1986-02-20",1969,0,1,8,7,3,0
"10000034595","1987-11-06",1962,1,3,15,6,3,0
"10000034602","1977-02-25",1968,1,3,3,1,4,0
"10000034610","1977-05-28",1959,0,1,8,5,4,0
"10000034630","1973-04-21",1966,1,1,5,3,4,0
"10000034593","1970-08-10",1959,0,-1,8,3,4,0
"10000034636","1973-12-09",1983,1,-1,9,5,4,0
"10000034639","1983-12-08",1963,1,-1,6,1,3,0
"10000034656","1975-01-12",1956,0,3,3,1,4,0
"10000034670","1987-07-26",1965,0,2,6,1,3,0
"10000034687","1985-02-05",1971,1,1,3,2,3,0
"10000034689","1974-04-11",1978,0,3,5,3,4,0
"10000034732","1977-06-02",1945,0,1,15,6,4,0
"10000034738","1975-08-29",1965,0,3,11,5,4,0
"10000034754","1984-04-28",1955,0,2,1,6,3,0
"10000034661","1979-08-09",1960,0,1,6,-1,3,0
"10000034769","1974-06-26",1969,1,1,1,2,4,0
"10000034785","1983-07-10",1967,0,1,9,2,3,0
"10000034802","2000-02-14",1956,1,3,13,7,1,1
"10000034804","1997-03-05",1946,0,2,7,3,2,1
"10000034806","1978-10-16",1969,1,1,1,3,3,0
"10000034816","1981-02-17",1956,1,2,9,1,3,0
"10000034819","1982-07-16",1977,1,2,15,3,3,0
"10000034829","1980-07-01",1961,1,1,13,2,3,0
"10000034834","1982-05-15",1981,0,2,9,2,3,0
"10000034849","1974-08-03",1968,1,-1,5,6,4,0
"10000034884","1980-03-13",1949,0,1,2,1,3,0
"10000034888","1990-05-02",1952,0,1,12,7,2,1
"10000034897","1970-02-02",1966,1,1,4,5,4,0
"10000034929","1988-05-28",1937,1,3,1,1,3,0
"10000034946","1979-09-08",1960,1,3,14,6,3,0
"10000034958","1984-05-14",1950,1,1,11,7,3,0
"10000034965","1980-06-08",1954,1,3,15,1,3,0
"10000034970","1976-06-24",1956,1,2,1,5,4,0
"10000034982","1990-06-02",1975,1,1,7,5,2,0
"10000034919","1974-04-03",1957,1,-1,4,2,4,0
"10000035013","1990-04-17",1939,0,2,2,7,2,0
"10000035015","1985-03-07",1971,0,1,14,1,3,0
"10000035025","1992-08-10",1969,1,1,7,1,2,0
"10000035026","1978-06-01",1968,1,1,6,2,4,0
"10000035034","1976-11-24",1957,1,2,15,7,4,0
"10000035036","1972-02-06",1937,1,2,4,2,4,0
"10000035059","1986-07-28",1957,1,3,14,7,3,0
"10000035061","1979-06-08",1948,1,3,2,7,3,0
"10000035084","1977-01-06",1970,0,2,14,2,4,0
"10000035089","1977-01-14",1959,0,2,2,3,4,0
"10000034995","1979-08-09",1968,0,-1,2,3,3,0
"10000035021","1988-12-27",1957,1,-1,12,3,2,0
"10000035116","1983-05-13",1943,0,3,6,2,3,0
"10000035135","1976-02-03",1958,0,3,2,5,4,0
"10000035139","1984-11-29",1969,0,2,1,7,3,0
"10000035144","1968-08-07",1952,1,3,4,4,4,0
"10000035164","1982-03-04",1959,0,2,9,6,3,0
"10000035119","1973-08-27",1947,1,-1,6,3,4,0
"10000035191","1983-02-26",1963,1,-1,11,6,3,0
"10000035231","1984-06-18",1968,1,3,2,2,3,0
"10000035235","1986-10-18",1957,0,3,11,6,3,0
"10000035272","1990-01-12",1954,0,1,1,6,2,0
"10000035278","1970-07-13",1967,1,2,4,2,4,0
"10000035283","1986-06-21",1973,1,1,2,1,3,0
"10000035296","1983-09-09",1947,1,2,13,1,3,1
"10000035304","1987-11-29",1954,0,3,1,3,3,0
"10000035321","1979-09-25",1963,1,1,2,6,3,0
"10000035323","1977-07-07",1953,0,1,7,5,4,0
"10000035324","1978-10-04",1964,0,3,2,5,3,0
"10000035332","1976-09-18",1987,1,2,5,1,4,0
"10000035353","1976-12-30",1954,1,2,7,2,4,0
"10000035360","1981-01-21",1955,0,2,5,7,3,1
"10000035363","1983-09-19",1962,1,1,10,4,3,1
"10000035368","1989-03-15",1956,0,2,2,6,2,0
"10000035389","1982-10-11",1972,0,2,15,3,3,0
"10000035398","1974-05-09",1953,1,3,2,2,4,0
"10000035399","1982-05-19",1959,0,1,8,2,3,0
"10000035404","1977-08-29",1974,1,3,15,4,4,0
"10000035345","1986-12-04",1956,0,-1,15,1,3,0
"10000035435","1981-05-20",1975,0,2,10,2,3,0
"10000035450","1980-01-28",1961,0,2,2,6,3,0
"10000035458","1984-03-12",1959,0,1,11,2,3,0
"10000035481","1978-03-18",1950,1,2,12,2,4,0
"10000035492","1982-01-25",1963,0,1,10,4,3,0
"10000035498","1973-04-12",1961,1,3,6,7,4,0
"10000035510","1980-04-26",1959,0,1,2,7,3,0
"10000035515","1979-07-09",1970,0,3,13,7,3,0
"10000035519","1982-05-17",1943,0,3,6,3,3,0
"10000035538","1989-01-23",1987,1,1,2,7,2,0
"10000035443","1976-07-12",1969,0,2,9,-1,4,0
"10000035543","1973-08-04",1950,1,2,6,2,4,0
"10000035563","1975-04-04",1960,0,1,2,3,4,1
"10000035596","1985-09-17",1967,1,2,2,6,3,0
"10000035610","1976-07-16",1969,1,2,2,2,4,0
"10000035644","1985-02-13",1955,1,3,11,4,3,0
"10000035647","1967-01-14",1959,1,1,9,7,5,1
"10000035653","1968-03-04",1975,1,1,3,1,5,0
"10000035548","1977-12-01",1965,1,-1,5,4,4,0
"10000035549","1972-03-05",1970,1,-1,9,6,4,0
"10000035550","1971-10-04",1974,1,-1,9,4,4,0
"10000035562","1986-01-23",1952,0,-1,2,6,3,0
"10000035574","1975-08-06",1968,1,-1,13,4,4,0
"10000035658","1988-06-13",1950,0,3,2,1,3,0
"10000035683","1983-01-01",1948,0,1,3,2,3,0
"10000035685","1980-10-27",1963,0,2,5,5,3,0
"10000035739","1977-04-01",1953,0,2,14,1,4,0
"10000035745","1983-08-31",1956,1,2,9,3,3,0
"10000035763","1981-06-30",1955,0,2,1,7,3,0
"10000035695","1980-11-15",1981,1,-1,3,5,3,0
"10000035793","1975-07-24",1951,1,2,9,7,4,0
"10000035797","1977-08-23",1967,1,3,2,6,4,1
"10000035850","1972-07-08",1972,0,2,9,3,4,0
